episode,reward,cost,epsilon,avg_loss,n_grad_updates,buffer_size
166,-53.66894812081153,578.9294812081155,0.4351424010585501,0.08943492021838513,96,15936
167,-54.524154229168545,599.0015422916855,0.43296668905325736,0.09111407360372444,96,16032
168,-56.149732481451515,621.7373248145149,0.43080185560799106,0.09581778210122138,96,16128
169,-55.97502408989168,606.310240898917,0.4286478463299511,0.08307528274599463,96,16224
170,-58.166724274761336,636.2672427476136,0.42650460709830135,0.09651089895244998,96,16320
171,-53.9515088099801,596.035088099801,0.42437208406280985,0.07446683237988812,96,16416
172,-55.650483431364634,604.9848343136463,0.4222502236424958,0.09689653874374926,96,16512
173,-57.993809766779485,642.3980976677951,0.42013897252428334,0.07910408620470359,96,16608
174,-57.23623377296362,636.0823377296367,0.4180382776616619,0.07347554804679628,96,16704
175,-53.999210708505686,596.7521070850569,0.4159480862733536,0.0700976146326866,96,16800
176,-52.71480867065365,573.9480867065367,0.41386834584198684,0.07108545379984814,96,16896
177,-53.56418733063102,588.9218733063101,0.4117990041127769,0.060838859353680164,96,16992
178,-52.650947327850595,571.989473278506,0.40974000909221303,0.0668705084535759,96,17088
179,-57.627113575308734,645.7511357530874,0.40769130904675194,0.05664230706558252,96,17184
180,-55.70450607742718,615.8450607742718,0.40565285250151817,0.06942017827047191,96,17280
181,-53.59037538298212,587.383753829821,0.4036245882390106,0.05919645442918409,96,17376
182,-52.004077981142224,568.5207798114222,0.4016064652978155,0.05574554851045832,96,17472
183,-53.78611383158239,598.8211383158239,0.3995984329713264,0.05392438698133143,96,17568
184,-52.166400043542446,573.1440004354243,0.3976004408064698,0.06571154514676891,96,17664
185,-55.57351703208051,613.6951703208053,0.39561243860243744,0.048664526897482574,96,17760
186,-52.792466440323416,572.6846644032341,0.3936343764094253,0.0513052460931552,96,17856
187,-53.16459839737803,571.1259839737802,0.39166620452737816,0.044104170840000734,96,17952
188,-54.5339246490015,608.8192464900148,0.3897078735047413,0.03990227792140407,96,18048
189,-55.75488598261543,612.7488598261543,0.3877593341372176,0.035161275106171765,96,18144
190,-54.129460949230015,588.0946094923,0.3858205374665315,0.03479534818325192,96,18240
191,-55.319375392254365,606.7137539225439,0.38389143477919885,0.03958179680436539,96,18336
192,-51.35599015694248,563.7199015694248,0.3819719776053028,0.0296095521771349,96,18432
193,-54.90272693538773,616.5872693538772,0.3800621177172763,0.024643231755665813,96,18528
194,-56.442585522993625,617.2258552299359,0.37816180712868996,0.0286026656976901,96,18624
195,-51.10188157792298,550.4988157792297,0.37627099809304654,0.026386476083037753,96,18720
196,-53.17069329952873,587.8669329952874,0.3743896431025813,0.024783283530268818,96,18816
197,-54.6869564909743,600.3895649097432,0.37251769488706843,0.026489153135723125,96,18912
198,-54.227333160680196,593.5133316068021,0.3706551064126331,0.02660165840643458,96,19008
199,-54.56855618993188,598.485561899319,0.36880183088056995,0.025833415168259915,96,19104
200,-52.135752223444776,572.1175222344477,0.3669578217261671,0.021649402435286902,96,19200
201,-51.56010577438616,565.4010577438617,0.36512303261753626,0.023630552158768598,96,19296
202,-53.764406700134856,597.1640670013487,0.3632974174544486,0.023505481954392355,96,19392
203,-50.111788683581196,561.5978868358122,0.3614809303671764,0.024483839214857046,96,19488
204,-51.17302448415271,558.6502448415272,0.3596735257153405,0.02212208221317269,96,19584
205,-50.482831139724034,551.6283113972404,0.3578751580867638,0.02497319513349794,96,19680
206,-53.8431805511829,596.9918055118289,0.35608578229633,0.019967135163218092,96,19776
207,-53.02859793809434,578.7659793809432,0.3543053533848483,0.027350864140316844,96,19872
208,-49.94771110923715,549.2771110923713,0.35253382661792404,0.01864696330934142,96,19968
209,-51.42234562880783,557.4234562880786,0.3507711574848344,0.02049947247238985,96,20064
210,-49.5823233510197,539.023233510197,0.34901730169741024,0.01776327667660856,96,20160
211,-53.46219531178102,603.1419531178101,0.3472722151889232,0.025092778334510513,96,20256
212,-49.764496594159446,548.1649659415945,0.3455358541129786,0.01915054284715249,96,20352
213,-52.98588204660599,585.6588204660598,0.3438081748424137,0.021011309673970874,96,20448
214,-49.40531434871651,541.5731434871655,0.3420891339682016,0.020643272262532264,96,20544
215,-53.923135671360804,599.2313567136081,0.3403786882983606,0.02089967324476068,96,20640
216,-53.5188015948945,590.9880159489451,0.3386767948568688,0.02206232165917754,96,20736
217,-54.27783044140182,605.0583044140182,0.33698341088258443,0.023631005513986263,96,20832
218,-53.48799927143826,592.4799927143829,0.3352984938281715,0.020780586904341664,96,20928
219,-52.066694089407235,577.4269408940725,0.33362200135903064,0.02163746258399139,96,21024
220,-49.55371035506211,537.2971035506213,0.33195389135223546,0.01798231567469581,96,21120
221,-52.76404800821513,582.8404800821515,0.3302941218954743,0.01824795032249919,96,21216
222,-51.64516936271732,566.2516936271732,0.32864265128599696,0.01812172899857008,96,21312
223,-50.791278502114714,549.6727850211471,0.326999438029567,0.02206342051795218,96,21408
224,-51.04609061732552,558.100906173255,0.3253644408394192,0.016697463836559717,96,21504
225,-53.77129809374995,601.5529809374996,0.3237376186352221,0.01813583346180773,96,21600
226,-53.90562566558261,606.1362566558264,0.322118930542046,0.019603917753556743,96,21696
227,-52.48700667469147,587.3900667469146,0.32050833588933575,0.01677407146295688,96,21792
228,-50.9052791162469,564.8527911624691,0.31890579420988907,0.017777252903518576,96,21888
229,-53.02248880248105,598.0248880248106,0.3173112652388396,0.015421657565942345,96,21984
230,-51.88243338610868,588.664333861087,0.3157247089126454,0.01884752205902866,96,22080
231,-49.60808241884621,541.800824188462,0.3141460853680822,0.013641148902631054,96,22176
232,-49.06688163958372,537.4688163958372,0.3125753549412418,0.013776036745791012,96,22272
233,-51.93707525389188,567.6107525389185,0.31101247816653554,0.013929900621102812,96,22368
234,-51.74951301333786,568.0151301333785,0.30945741577570285,0.012491259617187703,96,22464
235,-51.51422033502868,578.6222033502868,0.3079101286968243,0.014830430014020143,96,22560
236,-51.64060073706567,571.2460073706568,0.3063705780533402,0.014301728408706063,96,22656
237,-52.82099408212139,580.529940821214,0.30483872516307353,0.01488705852049558,96,22752
238,-50.433282918940336,561.0928291894035,0.3033145315372582,0.01378600167906067,96,22848
239,-50.980463627835064,560.6846362783505,0.3017979588795719,0.012665364008474475,96,22944
240,-49.69001679579622,559.6601679579619,0.30028896908517405,0.014742576070905974,96,23040
241,-50.586858973346985,559.26858973347,0.2987875242397482,0.014539804120431654,96,23136
242,-48.2859257559532,523.6592575595321,0.29729358661854943,0.015257875692138137,96,23232
243,-48.097114163208154,529.4511416320818,0.29580711868545667,0.013924405992535563,96,23328
244,-49.15036900575266,544.3036900575266,0.2943280830920294,0.014179494193134209,96,23424
245,-52.6831532627229,592.711532627229,0.29285644267656924,0.012500377153628506,96,23520
246,-50.71700539323743,564.4100539323742,0.2913921604631864,0.011526830819396613,96,23616
247,-50.02084222188675,562.4884222188675,0.28993519966087045,0.011536374474720409,96,23712
248,-50.02639306282803,554.2639306282806,0.2884855236625661,0.012128582617151551,96,23808
249,-46.614778732775136,513.9077873277513,0.28704309604425327,0.012147329825287064,96,23904
250,-49.902749184188636,552.7874918418864,0.285607880564032,0.011701802107078644,96,24000
251,-48.88977850410979,547.697785041098,0.28417984116121187,0.011443679167617423,96,24096
252,-49.29980881075516,544.8380881075516,0.2827589419554058,0.011030128230534805,96,24192
253,-48.13721022854452,537.1721022854451,0.28134514724562876,0.0117898837197572,96,24288
254,-48.962284848977674,551.7828484897768,0.2799384215094006,0.010602166342626637,96,24384
255,-49.47953250596524,550.2353250596523,0.27853872940185365,0.011532734997066049,96,24480
256,-49.99354144937382,553.8154144937383,0.27714603575484437,0.009772044203903837,96,24576
257,-47.34781845800178,512.9581845800177,0.2757603055760701,0.010504948848392814,96,24672
258,-49.38504540398548,541.3704540398548,0.2743815040481898,0.00972950755385682,96,24768
259,-48.089061434928084,523.3706143492808,0.2730095965279488,0.010610091230773833,96,24864
260,-48.06396291201238,520.3596291201238,0.27164454854530906,0.009195704575783262,96,24960
261,-49.38914693041619,562.6514693041617,0.2702863258025825,0.008611717600918686,96,25056
262,-47.13730003412066,518.1730003412066,0.2689348941735696,0.008728442291612737,96,25152
263,-48.29804084791306,527.7404084791305,0.26759021970270175,0.008542551173983762,96,25248
264,-50.4164287581411,571.9642875814111,0.2662522686041882,0.006788475514137342,96,25344
265,-49.43022272630311,551.0622272630312,0.2649210072611673,0.009056821969958643,96,25440
266,-51.0190781342383,572.710781342383,0.26359640222486147,0.007960032370950406,96,25536
267,-51.07746651979821,571.6146651979822,0.26227842021373715,0.00771079243956289,96,25632
268,-50.60905250073097,558.5305250073097,0.2609670281126685,0.0069199951612972654,96,25728
269,-50.01610448811257,565.5610448811256,0.25966219297210513,0.008183044313530749,96,25824
270,-49.365426163808635,553.3542616380864,0.2583638820072446,0.00632966809644131,96,25920
271,-49.22009982392853,551.7209982392853,0.2570720625972084,0.0069112431883695535,96,26016
272,-48.1278535240881,533.1185352408809,0.25578670228422234,0.008120005103895286,96,26112
273,-50.484664717176535,574.0866471717652,0.25450776877280124,0.007591095275226205,96,26208
274,-47.162040737748434,522.3804073774843,0.2532352299289372,0.0078090339884511195,96,26304
275,-49.11503523251707,550.9103523251707,0.2519690537792925,0.008213609020458534,96,26400
276,-46.859822981869016,513.3582298186902,0.2507092085103961,0.006863668325725787,96,26496
277,-49.09673151230386,549.7673151230385,0.2494556624678441,0.007234946007277661,96,26592
278,-49.979998971695444,563.2799897169543,0.24820838415550486,0.008039614661053443,96,26688
279,-45.79674198278379,505.48741982783804,0.24696734223472733,0.0074960094498237595,96,26784
280,-48.507737453322854,541.5973745332287,0.2457325055235537,0.00790833734208718,96,26880
281,-51.06329681851251,570.6329681851253,0.24450384299593592,0.007621467026183382,96,26976
282,-49.72960398675656,563.0560398675655,0.24328132378095624,0.007071528256346937,96,27072
283,-49.42931052832354,555.1331052832354,0.24206491716205145,0.006692657053160171,96,27168
284,-48.30069014043656,539.7669014043656,0.2408545925762412,0.0073183334194861045,96,27264
285,-46.261496432678435,516.3749643267843,0.23965031961336,0.0068152987854167195,96,27360
286,-46.863368054252454,520.3536805425244,0.2384520680152932,0.006699288564656551,96,27456
287,-46.77548794402578,522.2348794402579,0.23725980767521673,0.007229436790415396,96,27552
288,-46.39333763038758,511.3333763038761,0.23607350863684065,0.007144245493691415,96,27648
289,-49.950642502067474,557.5264250206748,0.23489314109365644,0.006756227419828065,96,27744
290,-46.282929267980535,511.30929267980537,0.23371867538818816,0.0069793636503163725,96,27840
291,-48.96727269026849,562.3927269026847,0.23255008201124722,0.006815111085112828,96,27936
292,-47.190604176968755,529.3860417696878,0.231387331601191,0.006670665832643863,96,28032
293,-46.682532604745255,523.5853260474524,0.23023039494318503,0.006595591808339425,96,28128
294,-48.78750579162898,543.6750579162897,0.2290792429684691,0.007707568006784034,96,28224
295,-49.65295599305661,551.489559930566,0.22793384675362674,0.0068947402614867315,96,28320
296,-47.97788785454073,535.5788785454072,0.22679417751985861,0.007456942893137845,96,28416
297,-47.94628174583789,535.2628174583788,0.22566020663225933,0.007415888362932795,96,28512
298,-44.6084313059478,481.84431305947805,0.22453190559909803,0.007836773307644762,96,28608
299,-46.21798346655064,509.9398346655062,0.22340924607110255,0.008027188460497806,96,28704
300,-49.07733487866224,547.2933487866223,0.22229219984074702,0.007835939337383024,96,28800
301,-45.49540755198631,492.75407551986314,0.2211807388415433,0.007166196938972765,96,28896
302,-45.783130941681705,509.31130941681704,0.22007483514733558,0.006373184148590856,96,28992
303,-48.47501896640342,532.9901896640343,0.2189744609715989,0.007367041168132952,96,29088
304,-47.37438733543381,529.5438733543381,0.2178795886667409,0.006729230243460431,96,29184
305,-46.93531786172134,535.1131786172133,0.2167901907234072,0.007694884171845236,96,29280
306,-47.56337723403356,538.1537723403358,0.21570623976979014,0.008672090790544948,96,29376
307,-47.20978374195215,529.9378374195217,0.21462770857094118,0.006953824158699717,96,29472
308,-46.926761154296386,516.0676115429637,0.21355457002808648,0.0069920247891180525,96,29568
309,-46.60832390720941,523.563239072094,0.21248679717794605,0.007755592492079207,96,29664
310,-48.323714103555325,543.9571410355534,0.21142436319205632,0.007674369570546939,96,29760
311,-46.972710785899515,511.4871078589953,0.21036724137609603,0.007542721439676825,96,29856
312,-49.328999282414536,557.1299928241451,0.20931540516921554,0.00784727071489518,96,29952
313,-47.44648244253287,530.2648244253289,0.20826882814336947,0.00697179687510167,96,30048
314,-49.71058516598991,563.705851659899,0.20722748400265262,0.006874090945833207,96,30144
315,-46.70557222583959,524.5357222583959,0.20619134658263935,0.006412202468103108,96,30240
316,-44.953837944420364,486.0183794442035,0.20516038984972615,0.0067470722254559705,96,30336
317,-46.51027143937529,516.8227143937529,0.2041345879004775,0.00827644855841451,96,30432
318,-46.05442665810861,517.3042665810863,0.2031139149609751,0.005788921383403552,96,30528
319,-44.23933428632263,478.8733428632261,0.20209834538617025,0.007594262848821624,96,30624
320,-47.91376847117943,538.6576847117942,0.2010878536592394,0.007480860702344216,96,30720
321,-46.701796280718696,522.2779628071868,0.2000824143909432,0.00664620366054199,96,30816
322,-44.80903446088249,489.850344608825,0.19908200231898848,0.006103034247644246,96,30912
323,-46.119348233968076,509.6734823396806,0.19808659230739353,0.006977203105634544,96,31008
324,-44.72212620034975,482.98126200349765,0.19709615934585656,0.006162343529770927,96,31104
325,-47.342475689457366,527.1847568945736,0.19611067854912728,0.0067047997896831175,96,31200
326,-47.51972823326753,537.9572823326754,0.19513012515638165,0.007766885435557924,96,31296
327,-48.431004734679405,541.430047346794,0.19415447453059972,0.00678619543274787,96,31392
328,-47.28975743167451,535.6575743167451,0.19318370215794672,0.00705673303794659,96,31488
329,-46.02073227465595,519.9673227465593,0.192217783647157,0.007548462335156121,96,31584
330,-45.34411080983106,495.20110809831067,0.1912566947289212,0.007086144452235506,96,31680
331,-44.71290035731879,485.8890035731878,0.1903004112552766,0.006382892982704409,96,31776
332,-43.855880875039524,471.31880875039496,0.18934890919900021,0.00635774435310547,96,31872
333,-44.84564199967035,493.2164199967034,0.18840216465300522,0.0063339514478381416,96,31968
